Time (s),Channel 2 (V),Channel 1 (V)
-4.13E-05,2.880167433,3.315372775
-4.10E-05,2.879613779,3.315293681
-4.06E-05,2.879930153,3.316005523
-4.03E-05,2.879139218,3.315451868
-4.00E-05,2.878585564,3.316242803
-3.97E-05,2.878190096,3.316796457
-3.94E-05,2.877873723,3.316480083
-3.90E-05,2.877161882,3.316480083
-3.87E-05,2.877240975,3.316480083
-3.84E-05,2.876766414,3.316321896
-3.81E-05,2.876291854,3.316163709
-3.78E-05,2.875896386,3.315926429
-3.74E-05,2.875026358,3.315847336
-3.71E-05,2.874235424,3.316005523
-3.68E-05,2.873760863,3.316559177
-3.65E-05,2.873049022,3.316163709
-3.62E-05,2.872732648,3.316559177
-3.58E-05,2.872178994,3.316796457
-3.55E-05,2.8720999,3.317033737
-3.52E-05,2.87162534,3.317429205
-3.49E-05,2.871150779,3.317350111
-3.46E-05,2.870913499,3.317350111
-3.42E-05,2.870518031,3.317903765
-3.39E-05,2.870043471,3.317745579
-3.36E-05,2.869410723,3.317903765
-3.33E-05,2.86956891,3.317745579
-3.30E-05,2.868936162,3.316717364
-3.26E-05,2.868619788,3.316480083
-3.23E-05,2.868777975,3.31663827
-3.20E-05,2.867670667,3.316005523
-3.17E-05,2.866879732,3.31640099
-3.14E-05,2.867037919,3.316163709
-3.10E-05,2.866958826,3.316480083
-3.07E-05,2.866405172,3.316717364
-3.04E-05,2.865930611,3.316242803
-3.01E-05,2.865693331,3.316480083
-2.98E-05,2.865376957,3.316321896
-2.94E-05,2.864665116,3.316084616
-2.91E-05,2.863715994,3.316163709
-2.88E-05,2.863636901,3.315926429
-2.85E-05,2.863083247,3.315847336
-2.82E-05,2.86292506,3.316321896
-2.78E-05,2.862608686,3.339654466
-2.75E-05,2.861580471,3.35760868
-2.72E-05,2.860947723,3.362354287
-2.69E-05,2.861264097,3.374060119
-2.66E-05,2.860710443,3.38600323
-2.62E-05,2.859761321,3.392805267
-2.59E-05,2.859365854,3.394149856
-2.56E-05,2.8588122,3.393517109
-2.53E-05,2.858416733,3.390511557
-2.50E-05,2.858891293,3.385845043
-2.46E-05,2.859444948,3.380862156
-2.43E-05,2.8588122,3.374692866
-2.40E-05,2.857863079,2.83614553
-2.37E-05,2.857863079,3.32075113
-2.34E-05,2.856993051,3.314028186
-2.30E-05,2.85675577,3.302322355
-2.27E-05,2.85675577,3.282548991
-2.24E-05,2.855964836,3.266888487
-2.21E-05,2.855332088,3.26032373
-2.18E-05,2.85422478,3.257634553
-2.14E-05,2.854303873,3.256764525
-2.11E-05,2.854303873,3.258504581
-2.08E-05,2.853196565,3.26261744
-2.05E-05,2.852880191,3.267521235
-2.02E-05,2.852880191,3.272504122
-1.98E-05,2.852722004,3.277882477
-1.95E-05,2.852722004,3.282944458
-1.92E-05,2.851851976,3.287136411
-1.89E-05,2.851377415,3.289983776
-1.86E-05,2.850665574,3.292198393
-1.82E-05,2.850823761,3.293463888
-1.79E-05,2.850191013,3.294966664
-1.76E-05,2.850270107,3.295678505
-1.73E-05,2.849479172,3.295520318
-1.70E-05,2.849004612,3.295994878
-1.66E-05,2.849241892,3.295915785
-1.63E-05,2.848530051,3.295283037
-1.60E-05,2.848134584,3.294966664
-1.57E-05,2.847422742,3.295203944
-1.54E-05,2.847422742,3.295045757
-1.50E-05,2.846789995,3.295757598
-1.47E-05,2.846631808,3.296390346
-1.44E-05,2.845682686,3.296232159
-1.41E-05,2.846157247,3.296785813
-1.38E-05,2.845208126,3.297102187
-1.34E-05,2.844654472,3.297734934
-1.31E-05,2.844100817,3.297576748
-1.28E-05,2.843626257,3.298763149
-1.25E-05,2.843547163,3.300107738
-1.22E-05,2.842993509,3.300582299
-1.18E-05,2.842914416,3.300424112
-1.15E-05,2.842598042,3.300977766
-1.12E-05,2.842281668,3.301847794
-1.09E-05,2.841965294,3.302480542
-1.06E-05,2.842281668,3.302085074
-1.02E-05,2.841016173,3.302005981
-9.92E-06,2.84117436,3.303113289
-9.60E-06,2.841095266,3.304774252
-9.28E-06,2.840699799,3.304616065
-8.96E-06,2.839908864,3.305486093
-8.64E-06,2.839434303,3.305407
-8.32E-06,2.839197023,3.305248813
-8.00E-06,2.838247902,3.305327906
-7.68E-06,2.838722462,3.30588156
-7.36E-06,2.838801556,3.306118841
-7.04E-06,2.838880649,3.306988869
-6.72E-06,2.839038836,3.307067962
-6.40E-06,2.837377874,3.307779803
-6.08E-06,2.836824219,3.307621616
-5.76E-06,2.836824219,3.308175271
-5.44E-06,2.836824219,3.308491644
-5.12E-06,2.836270565,3.308808018
-4.80E-06,2.835558724,3.309440766
-4.48E-06,2.835321444,3.309045299
-4.16E-06,2.835400537,3.308966205
-3.84E-06,2.83524235,3.309678046
-3.52E-06,2.834846883,3.309915327
-3.20E-06,2.834530509,3.309915327
-2.88E-06,2.833660481,3.309519859
-2.56E-06,2.833344107,3.30999442
-2.24E-06,2.83294864,3.310706261
-1.92E-06,2.83271136,3.311022635
-1.60E-06,2.831999519,3.311734476
-1.28E-06,2.832157706,3.312129943
-9.60E-07,2.832078612,3.311892663
-6.40E-07,2.831683145,3.312209037
-3.20E-07,2.831287678,3.31228813
0,2.830734023,3.312999971
3.20E-07,2.830734023,3.313711812
6.40E-07,2.830022182,3.314186373
9.60E-07,2.830259463,3.314660934
1.28E-06,2.83041765,3.31434456
1.60E-06,2.829626715,3.313395439
1.92E-06,2.829073061,3.313474532
2.24E-06,2.829073061,3.313395439
2.56E-06,2.828993967,3.313711812
2.88E-06,2.828993967,3.314502747
3.20E-06,2.8285985,3.314819121
3.52E-06,2.828044846,3.314898214
3.84E-06,2.827491192,3.315451868
4.16E-06,2.827886659,3.315451868
4.48E-06,2.827965752,3.315293681
4.80E-06,2.827570285,3.315768242
5.12E-06,2.82654207,3.315610055
5.44E-06,2.826779351,3.315530962
5.76E-06,2.82606751,3.315689149
6.08E-06,2.825751136,3.315926429
6.40E-06,2.825751136,3.316480083
6.72E-06,2.826225696,3.316559177
7.04E-06,2.82630479,3.316084616
7.36E-06,2.825276575,3.315530962
7.68E-06,2.824802014,3.316242803
8.00E-06,2.824802014,3.316005523
8.32E-06,2.824564734,3.316084616
8.64E-06,2.824169267,3.316163709
8.96E-06,2.82448564,3.315847336
9.28E-06,2.824169267,3.315926429
9.60E-06,2.824090173,3.316321896
9.92E-06,2.823615612,3.31663827
1.02E-05,2.823378332,3.316321896
1.06E-05,2.823061958,3.316084616
1.09E-05,2.823536519,3.317112831
1.12E-05,2.822824678,3.316480083
1.15E-05,2.822271024,3.316559177
1.18E-05,2.821559183,3.316163709
1.22E-05,2.822112837,3.316321896
1.25E-05,2.821875556,3.316321896
1.28E-05,2.821875556,3.316321896
1.31E-05,2.821400996,3.316480083
1.34E-05,2.821400996,3.315926429
1.38E-05,2.820451874,3.316875551
1.41E-05,2.820847342,3.316717364
1.44E-05,2.820847342,3.31663827
1.47E-05,2.820768248,3.316163709
1.50E-05,2.821084622,3.316480083
1.54E-05,2.820214594,3.316005523
1.57E-05,2.819819127,3.315689149
1.60E-05,2.819423659,3.315926429
1.63E-05,2.819107286,3.316005523
1.66E-05,2.819265472,3.315689149
1.70E-05,2.818553631,3.315451868
1.73E-05,2.819186379,3.315451868
1.76E-05,2.819581846,3.315214588
1.79E-05,2.819107286,3.314898214
1.82E-05,2.819028192,3.334513391
1.86E-05,2.818949099,3.35531497
1.89E-05,2.818395444,3.360297857
1.92E-05,2.817446323,3.370975474
1.95E-05,2.817683603,3.383234959
1.98E-05,2.818474538,3.389957903
2.02E-05,2.81736723,3.392014333
2.05E-05,2.816892669,3.391144305
2.08E-05,2.816259921,2.845557652
2.11E-05,2.816259921,3.345823755
2.14E-05,2.816576295,3.337123475
2.18E-05,2.816813575,3.321779345
2.21E-05,2.815943547,3.301373233
2.24E-05,2.815627173,3.28595001
2.27E-05,2.815627173,3.275746954
2.30E-05,2.815706267,3.270368599
2.34E-05,2.815389893,3.267758515
2.37E-05,2.815231706,3.268074889
2.40E-05,2.815389893,3.269814945
2.43E-05,2.814757145,3.273611431
2.46E-05,2.814598959,3.278515225
2.50E-05,2.814598959,3.283023552
2.53E-05,2.814836239,3.287215505
2.56E-05,2.814282585,3.291486551
2.59E-05,2.814598959,3.294254822
2.62E-05,2.813728931,3.297418561
2.66E-05,2.814519865,3.29900043
2.69E-05,2.813887117,3.299949551
2.72E-05,2.813412557,3.300503205
2.75E-05,2.813966211,3.300819579
2.78E-05,2.813887117,3.300107738
2.82E-05,2.813728931,3.300424112
2.85E-05,2.81325437,3.300186832
2.88E-05,2.812542529,3.299791364
2.91E-05,2.81325437,3.300107738
2.94E-05,2.81325437,3.299554084
2.98E-05,2.812937996,3.299712271
3.01E-05,2.812147061,3.298684056
3.04E-05,2.811751594,3.298367682
3.07E-05,2.812542529,3.299079523
3.10E-05,2.812384342,3.29923771
3.14E-05,2.812384342,3.299949551
3.17E-05,2.812067968,3.300186832
3.20E-05,2.812067968,3.301610514
3.23E-05,2.811909781,3.301135953
3.26E-05,2.811909781,3.301926888
3.30E-05,2.81143522,3.302243261
3.33E-05,2.811672501,3.302243261
3.36E-05,2.811356127,3.302559635
3.39E-05,2.811118847,3.30335057
3.42E-05,2.811118847,3.303429663
3.46E-05,2.810881566,3.303429663
3.49E-05,2.810407005,3.303508757
3.52E-05,2.809853351,3.303904224
3.55E-05,2.810407005,3.303904224
3.58E-05,2.810169725,3.30335057
3.62E-05,2.809932445,3.303904224
3.65E-05,2.810327912,3.305090626
3.68E-05,2.809932445,3.306435214
3.71E-05,2.810011538,3.305723373
3.74E-05,2.810011538,3.305407
3.78E-05,2.809457884,3.306118841
3.81E-05,2.809062417,3.306118841
3.84E-05,2.808983323,3.306356121
3.87E-05,2.808983323,3.306672495
3.90E-05,2.80914151,3.306593401
3.94E-05,2.808825136,3.306830682
3.97E-05,2.808587856,3.307147056
4.00E-05,2.809457884,3.306830682
4.03E-05,2.80890423,3.308254364
4.06E-05,2.80890423,3.308175271
4.10E-05,2.809536977,3.308096177
4.13E-05,2.809220604,3.308333457
4.16E-05,2.808746043,3.308808018
4.19E-05,2.808350576,3.308649831
4.22E-05,2.808192389,3.309045299
4.26E-05,2.808192389,3.309045299
4.29E-05,2.807717828,3.309361672
4.32E-05,2.808508763,3.309519859
4.35E-05,2.808429669,3.309678046
4.38E-05,2.808034202,3.309124392
4.42E-05,2.807638735,3.310310794
4.45E-05,2.807559641,3.310627168
4.48E-05,2.807480548,3.310706261
4.51E-05,2.807401454,3.310627168
4.54E-05,2.807480548,3.310785355
4.58E-05,2.808034202,3.311022635
4.61E-05,2.807638735,3.311339009
4.64E-05,2.806689613,3.311655383
4.67E-05,2.80708508,3.310943541
4.70E-05,2.807243267,3.311022635
4.74E-05,2.807243267,3.311655383
4.77E-05,2.80661052,3.311892663
4.80E-05,2.8068478,3.311655383
4.83E-05,2.807480548,3.311339009
4.86E-05,2.807480548,3.310943541
4.90E-05,2.807876015,3.311339009
4.93E-05,2.807638735,3.311418102
4.96E-05,2.807796921,3.311339009
4.99E-05,2.807401454,3.311892663
5.02E-05,2.807005987,3.312129943
5.06E-05,2.8068478,3.312129943
5.09E-05,2.806768707,3.312446317
5.12E-05,2.806926893,3.311892663
5.15E-05,2.806294146,3.312367224
5.18E-05,2.806373239,3.312604504
5.22E-05,2.806294146,3.312683597
5.25E-05,2.806531426,3.31228813
5.28E-05,2.8068478,3.312604504
5.31E-05,2.805977772,3.31205085
5.34E-05,2.806452333,3.312367224
5.38E-05,2.805977772,3.312446317
5.41E-05,2.805977772,3.312604504
5.44E-05,2.805424118,3.312446317
5.47E-05,2.8068478,3.313158158
5.50E-05,2.805898679,3.313395439
5.54E-05,2.805661398,3.312841784
5.57E-05,2.805661398,3.313237252
5.60E-05,2.806135959,3.313395439
5.63E-05,2.806215052,3.313316345
5.66E-05,2.806373239,3.312446317
5.70E-05,2.805345024,3.312525411
5.73E-05,2.805265931,3.312841784
5.76E-05,2.805107744,3.312920878
5.79E-05,2.804870464,3.312920878
5.82E-05,2.805424118,3.31228813
5.86E-05,2.805819585,3.31228813
5.89E-05,2.805819585,3.311971756
5.92E-05,2.805977772,3.311339009
5.95E-05,2.806056865,3.312367224
5.98E-05,2.806135959,3.312209037
6.02E-05,2.805107744,3.311813569
6.05E-05,2.805977772,3.311971756
6.08E-05,2.805898679,3.311734476
6.11E-05,2.806135959,3.311734476
6.14E-05,2.805977772,3.312209037
6.18E-05,2.805740492,3.312525411
6.21E-05,2.804870464,3.311971756
6.24E-05,2.805186837,3.311497196
6.27E-05,2.805345024,3.311101728
6.30E-05,2.80479137,3.311655383
6.34E-05,2.804870464,3.311418102
6.37E-05,2.805345024,3.311497196
6.40E-05,2.805345024,3.311180822
6.43E-05,2.804949557,3.321621158
6.46E-05,2.805107744,3.348196559
6.50E-05,2.80455409,3.353733101
6.53E-05,2.804474996,3.362670661
6.56E-05,2.804474996,2.822462363
6.59E-05,2.804712277,3.344241886
6.62E-05,2.804079529,3.345981942
6.66E-05,0.540029376,3.336016167
6.69E-05,-0.00974923,3.319802008
6.72E-05,-0.013941183,3.307147056
6.75E-05,1.897984907,3.29900043
6.78E-05,2.791029109,3.293147514
6.82E-05,2.795932903,3.289113748
6.85E-05,2.803051314,3.286820038
6.88E-05,2.811830688,3.28642457
6.91E-05,2.819107286,3.287452785
6.94E-05,2.824327454,3.289271935
6.98E-05,2.827965752,3.291644738
7.01E-05,2.830575837,3.293701168
7.04E-05,2.831999519,3.296627626
7.07E-05,2.833660481,3.29947499
7.10E-05,2.83524235,3.300977766
7.14E-05,2.83729878,3.302164168
7.17E-05,2.838801556,3.302796916
7.20E-05,2.839750677,3.302955102
7.23E-05,2.840620705,3.302955102
7.26E-05,2.84117436,3.303429663
7.30E-05,2.841569827,3.302796916
7.33E-05,2.842518948,3.303192383
7.36E-05,2.842835322,3.302955102
7.39E-05,2.842598042,3.302796916
7.42E-05,2.843230789,3.302480542
7.46E-05,2.84346807,3.302085074
7.49E-05,2.844021724,3.301373233
7.52E-05,2.842598042,3.301926888
7.55E-05,2.843072602,3.301847794
7.58E-05,2.842835322,3.301926888
7.62E-05,2.842518948,3.302005981
7.65E-05,2.843230789,3.302243261
7.68E-05,2.842756229,3.302480542
7.71E-05,2.843230789,3.302559635
7.74E-05,2.842044388,3.303271476
7.78E-05,2.841807107,3.304141504
7.81E-05,2.841490733,3.303904224
7.84E-05,2.840857986,3.304141504
7.87E-05,2.839987958,3.303746037
7.90E-05,2.839829771,3.303746037
7.94E-05,2.83935521,3.303508757
7.97E-05,2.838801556,3.303666944
8.00E-05,2.838564275,3.303271476
8.03E-05,2.837852434,3.303983317
8.06E-05,2.837615154,3.303746037
8.10E-05,2.837377874,3.304062411
8.13E-05,2.837219687,3.304220598
8.16E-05,2.836191472,3.304695158
8.19E-05,2.835716911,3.304616065
8.22E-05,2.834846883,3.304299691
8.26E-05,2.834135042,3.304616065
8.29E-05,2.833423201,3.305090626
8.32E-05,2.831920425,3.304457878
8.35E-05,2.830496743,3.304616065
8.38E-05,2.829943089,3.304853345
8.42E-05,2.829626715,3.304853345
8.45E-05,2.829389435,3.304774252
8.48E-05,2.828282126,3.304457878
8.51E-05,2.827253911,3.304695158
8.54E-05,2.827333005,3.304616065
8.58E-05,2.82630479,3.305407
8.61E-05,2.825197482,3.304853345
8.64E-05,2.824960201,3.305327906
8.67E-05,2.824169267,3.305565186
8.70E-05,2.823457426,3.30588156
8.74E-05,2.822666491,3.306435214
8.77E-05,2.822587398,3.306593401
8.80E-05,2.822033743,3.306039747
8.83E-05,2.822112837,3.305960654
8.86E-05,2.82195465,3.306118841
8.90E-05,2.820610061,3.305486093
8.93E-05,2.819977314,3.30564428
8.96E-05,2.81989822,3.306118841
8.99E-05,2.819344566,3.305723373
9.02E-05,2.819344566,3.305565186
9.06E-05,2.819265472,3.305486093
9.09E-05,2.818870005,3.305407
9.12E-05,2.819028192,3.305565186
9.15E-05,2.818711818,3.306039747
9.18E-05,2.818474538,3.306039747
9.22E-05,2.818553631,3.305960654
9.25E-05,2.818474538,3.306039747
9.28E-05,2.818553631,3.305802467
9.31E-05,2.819028192,3.306593401
9.34E-05,2.819107286,3.306118841
9.38E-05,2.819423659,3.305802467
9.41E-05,2.8201355,3.305802467
9.44E-05,2.81989822,3.305723373
9.47E-05,2.818632725,3.305723373
9.50E-05,2.818711818,3.30588156
9.54E-05,2.820056407,3.306277028
9.57E-05,2.820451874,3.306356121
9.60E-05,2.820451874,3.306356121
9.63E-05,2.820056407,3.306751588
9.66E-05,2.81966094,3.306672495
9.70E-05,2.819581846,3.306909775
9.73E-05,2.820768248,3.306751588
9.76E-05,2.820372781,3.306039747
9.79E-05,2.820610061,3.306356121
9.82E-05,2.820768248,3.30564428
9.86E-05,2.820847342,3.305802467
9.89E-05,2.820847342,3.306277028
9.92E-05,2.820530968,3.306435214
9.95E-05,2.819581846,3.305960654
9.98E-05,2.81966094,3.305723373
0.00010016,2.81966094,3.305407
0.00010048,2.819581846,3.305723373
0.0001008,2.819581846,3.305407
0.00010112,2.819423659,3.305565186
0.00010144,2.819581846,3.305248813
0.00010176,2.819502753,3.305327906
0.00010208,2.819581846,3.305723373
0.0001024,2.819423659,3.305407
0.00010272,2.819581846,3.305011532
0.00010304,2.819344566,3.305248813
0.00010336,2.819265472,3.305407
0.00010368,2.818870005,3.305960654
0.000104,2.818632725,3.305248813
0.00010432,2.818474538,3.304932439
0.00010464,2.818395444,3.304299691
0.00010496,2.818158164,3.304536972
0.00010528,2.818316351,3.304774252
0.0001056,2.817209043,3.304932439
0.00010592,2.817446323,3.304616065
0.00010624,2.817209043,3.304695158
0.00010656,2.817050856,3.304932439
0.00010688,2.816497202,3.304774252
0.0001072,2.816813575,3.305407
0.00010752,2.816180828,3.305169719
0.00010784,2.81578536,3.304774252
0.00010816,2.815231706,3.304220598
0.00010848,2.815468987,3.30382513
0.0001088,2.81554808,3.303904224
0.00010912,2.814915332,3.303746037
0.00010944,2.814124398,3.303271476
0.00010976,2.814440772,3.303508757
0.00011008,2.814045304,3.304141504
0.0001104,1.938322569,2.757210262
0.00011072,-0.008404642,3.301135953
0.00011104,-0.012042941,3.302164168
0.00011136,-0.016551268,3.300582299
0.00011168,-0.020426847,3.300898673
0.000112,-0.024144239,3.302164168
0.00011232,-0.026517043,3.302638729
0.00011264,-0.028810753,3.302717822
0.00011296,-0.031499931,3.30335057
0.00011328,-0.03355636,3.303666944
0.0001136,2.651587348,3.303508757
0.00011392,2.842993509,3.304695158
0.00011424,2.857783985,3.303666944
0.00011456,2.871388059,3.30335057
0.00011488,2.883884825,3.303429663
0.0001152,2.89313876,3.303508757
0.00011552,2.900178077,3.302638729
0.00011584,2.903737283,3.302480542
0.00011616,2.90666374,3.302322355
0.00011648,2.908245609,3.302480542
0.0001168,2.910381133,3.301847794
0.00011712,2.912516656,3.30129414
0.00011744,2.913861245,3.301689607
0.00011776,2.91512674,3.301610514
0.00011808,2.916471329,3.30129414
0.0001184,2.917578637,3.302717822
0.00011872,2.919002319,3.302005981
0.00011904,2.918765039,3.30153142
0.00011936,2.91947688,3.30153142
0.00011968,2.920109628,3.30153142
0.00012,2.921454216,3.301452327
0.00012032,2.922166058,3.301452327
0.00012064,2.922877899,3.301768701
0.00012096,2.922640618,3.30105686
0.00012128,2.923431553,3.300740486
0.0001216,2.922956992,3.30153142
0.00012192,2.922561525,3.301689607
0.00012224,2.92382702,3.302243261
0.00012256,2.924143394,3.302085074
0.00012288,2.923906114,3.301452327
0.0001232,2.923985207,3.300345018
0.00012352,2.923668833,3.300898673
0.00012384,2.923668833,3.301135953
0.00012416,2.923036086,3.300740486
0.00012448,2.922877899,3.30105686
0.0001248,2.922086964,3.300424112
0.00012512,2.921928777,3.300740486
0.00012544,2.920584188,3.30105686
0.00012576,2.919160506,3.300503205
0.00012608,2.917974104,3.300424112
0.0001264,2.917657731,3.300345018
0.00012672,2.917578637,3.300345018
0.00012704,2.917341357,3.299712271
0.00012736,2.915917675,3.299791364
0.00012768,2.913861245,3.299791364
0.000128,2.912991217,3.299949551
0.00012832,2.911725721,3.299554084
0.00012864,2.911172067,3.299316804
0.00012896,2.909273824,3.298684056
0.00012928,2.908166516,3.298921336
0.0001296,2.90642646,3.29923771
0.00012992,2.905398245,3.299712271
0.00013024,2.904449124,3.298921336
0.00013056,2.902471787,3.298763149
0.00013088,2.900810825,3.299158617
0.0001312,2.899703516,3.298921336
0.00013152,2.898042554,3.299158617
0.00013184,2.8974889,3.298763149
0.00013216,2.89543247,3.298604962
0.00013248,2.894166974,3.298842243
0.0001328,2.892506012,3.298763149
0.00013312,2.891240517,3.298209495
0.00013344,2.890212302,3.298209495
0.00013376,2.888551339,3.298209495
0.00013408,2.886890377,3.298604962
0.0001344,2.886415816,3.298604962
0.00013472,2.885941255,3.297814028
0.00013504,2.884833947,3.297497654
0.00013536,2.883489358,3.297893121
